Year,Month,Day,Hour,GHI,DNI,DIF,AP,RH,WS,WD
2013,01,01,00,0,0,0,880,72,3.15,82.6
2013,01,01,01,0,0,0,879,80.6,2.447,65.49
2013,01,01,02,0,0,0,878,82.6,2.232,72.81
2013,01,01,03,0,0,0,877,82,1.68,71.63
2013,01,01,04,0,0,0,877,81.6,1.093,99.8
2013,01,01,05,0,0,0,876,81.1,1.176,99.9
2013,01,01,06,0,0,0,875,81.1,1.122,113.1
2013,01,01,07,0,0,0,875,81.2,1.11,56.41
2013,01,01,08,0,0,0,875,84.5,1.034,140.9
2013,01,01,09,0,0,0,875,84.9,1.064,37.8
2013,01,01,10,47.79,173.5,29.85,875,84.9,0.714,174.1
2013,01,01,11,187.9,574.2,65.44,875,76.46,1.135,103.3
2013,01,01,12,325.2,712.4,87.3,876,67.89,1.376,76.3
2013,01,01,13,416.5,761.6,101,876,62,2.541,67.89
2013,01,01,14,469,827,97.2,875,55.15,3.143,71.25
2013,01,01,15,459.1,816,101.6,875,50.85,3.496,74.14
2013,01,01,16,403.6,678.5,144.7,875,47.84,4.242,70.79
2013,01,01,17,265.3,532,115.2,875,46.58,4.818,72.28
2013,01,01,18,111.1,237.6,71.8,875,49.28,4.279,66.36
2013,01,01,19,6.256,0,6.255,875,56.99,4.899,68.2
2013,01,01,20,0,0,0,875,60.25,5.008,76.93
2013,01,01,21,0,0,0,876,65.95,3.702,76.93
2013,01,01,22,0,0,0,876,67.66,3.892,75.45
2013,01,01,23,0,0,0,876,68.33,3.29,58.82
2013,01,02,00,0,0,0,877,68.11,5.318,68.43
2013,01,02,01,0,0,0,876,65.18,6.942,75.47
2013,01,02,02,0,0,0,877,57.89,8.56,74.75
2013,01,02,03,0,0,0,878,57.59,8.55,71.05
2013,01,02,04,0,0,0,879,60.6,7.743,74.66
2013,01,02,05,0,0,0,881,63.37,7.077,72.33
2013,01,02,06,0,0,0,883,64.91,5.933,73.62
2013,01,02,07,0,0,0,884,65.8,3.978,59.78
2013,01,02,08,0,0,0,886,65.23,4.06,80.9
2013,01,02,09,0,0,0,888,69.04,2.021,174.9
2013,01,02,10,22.17,0,22.15,890,74.44,4.083,229.1
2013,01,02,11,80.2,0,80.2,891,76.58,5.072,240
2013,01,02,12,163.2,0,163.2,892,77.25,6.067,245.7
2013,01,02,13,291.7,70.61,261.7,892,70.22,6.363,235.7
2013,01,02,14,366.4,151.3,298,892,68.13,5.977,231.1
2013,01,02,15,391.3,279.3,268.9,892,65.27,4.55,245.2
2013,01,02,16,327.1,283.7,217.8,892,63.81,3.568,253.4
2013,01,02,17,217.1,183.1,164.7,892,62.92,2.564,262.3
2013,01,02,18,105.9,51.16,97.2,891,63.62,1.239,13.33
2013,01,02,19,8.9,0,8.9,891,70.62,3.917,68.15
2013,01,02,20,0,0,0,891,74.55,3.283,58.44
2013,01,02,21,0,0,0,891,72.75,4.408,66.9
2013,01,02,22,0,0,0,891,72.38,4.226,75.01
2013,01,02,23,0,0,0,890,67.8,4.76,62.91
2013,01,03,00,0,0,0,889,66.09,4.883,59.68
2013,01,03,01,0,0,0,888,65.83,5.284,62.92
2013,01,03,02,0,0,0,887,66.4,5.474,58.06
2013,01,03,03,0,0,0,887,66.46,5.164,67.24
2013,01,03,04,0,0,0,886,67.26,4.963,63.38
2013,01,03,05,0,0,0,886,65.41,4.543,65.27
2013,01,03,06,0,0,0,885,66.48,4.089,71.51
2013,01,03,07,0,0,0,885,64.37,4.301,66.2
2013,01,03,08,0,0,0,885,65.5,2.929,66.41
2013,01,03,09,0,0,0,885,68.45,0.772,82.2
2013,01,03,10,42.01,142.2,26.66,885,68.15,0.366,250.3
2013,01,03,11,178.8,503.7,71.16,886,63.43,1.407,254.2
2013,01,03,12,322,678.2,95.3,886,56.77,1.171,275.3
2013,01,03,13,413.7,726.3,111.9,886,58.07,2.698,262.6
2013,01,03,14,457.1,728.6,127.5,885,62.41,7.275,244.8
2013,01,03,15,444.9,716.3,128.5,884,62.47,6.839,246.1
2013,01,03,16,379.1,668.3,122,884,60.64,6.431,247.3
2013,01,03,17,265.6,555.8,106.7,884,61.76,6.744,241.5
2013,01,03,18,116.1,283.6,69.02,884,66.43,6.421,233.6
2013,01,03,19,8.17,0,8.13,884,71.66,5.458,233.1
2013,01,03,20,0,0,0,884,75.33,4.292,248.4
2013,01,03,21,0,0,0,884,76.37,5.132,261.6
2013,01,03,22,0,0,0,884,78.19,4.946,253.7
2013,01,03,23,0,0,0,884,76.93,4.989,246.2
2013,01,04,00,0,0,0,884,76.12,3.921,240.1
2013,01,04,01,0,0,0,884,76.43,1.483,188.2
2013,01,04,02,0,0,0,883,76.73,0.461,76.29
2013,01,04,03,0,0,0,883,79.09,0.386,152.4
2013,01,04,04,0,0,0,883,82.7,0.296,1.813
2013,01,04,05,0,0,0,882,84.6,1.431,36.9
2013,01,04,06,0,0,0,882,84.8,1.39,132.3
2013,01,04,07,0,0,0,881,84.3,0.436,83.2
2013,01,04,08,0,0,0,881,83.4,0.535,278.9
2013,01,04,09,0,0,0,882,83.7,0.805,213.1
2013,01,04,10,36.25,83.5,27.2,883,81.7,1.868,255.8
2013,01,04,11,153.5,353,77.01,883,79.07,3.084,253.5
2013,01,04,12,310.3,605.2,107,884,69.67,1.625,294.4
2013,01,04,13,407.5,680.3,123.9,883,65.08,2.284,14.14
2013,01,04,14,453,716.3,127.8,882,57.56,2.002,11.83
2013,01,04,15,441.6,706.9,128,882,52.26,1.685,350.8
2013,01,04,16,372.8,649.7,121,882,49.24,1.466,304.4
2013,01,04,17,264.7,541.1,108,882,49.21,2.948,303.4
2013,01,04,18,88,151,59.94,882,51.71,3.479,268.1
2013,01,04,19,5.295,0,5.295,883,60.37,3.42,248.4
2013,01,04,20,0,0,0,884,68.2,4.06,219.5
2013,01,04,21,0,0,0,884,71.2,4.496,215.2
2013,01,04,22,0,0,0,884,73.58,3.846,210.6
2013,01,04,23,0,0,0,884,74.6,3.695,208.9
2013,01,05,00,0,0,0,884,75.19,3.57,212.8
2013,01,05,01,0,0,0,884,74.68,3.83,224.2
2013,01,05,02,0,0,0,884,75.8,3.331,236.3
2013,01,05,03,0,0,0,885,76.2,3.448,217
2013,01,05,04,0,0,0,885,77.1,4.708,216.9
2013,01,05,05,0,0,0,885,77.01,3.382,209.7
2013,01,05,06,0,0,0,885,77.95,3.215,206.2
2013,01,05,07,0,0,0,885,78.31,2.462,207.7
2013,01,05,08,0,0,0,885,78.31,2.004,183.2
2013,01,05,09,0,0,0,885,78.17,1.397,128.8
2013,01,05,10,33.9,57.62,27.47,885,78.82,1.166,176.3
2013,01,05,11,167.8,344,93.3,885,74.97,0.564,105.7
2013,01,05,12,252.7,397.4,121.9,885,69.2,2.156,70.01
2013,01,05,13,320.7,450.6,129.3,884,63.64,2.971,61.98
2013,01,05,14,446,725.2,115.7,883,59.98,3.434,59.61
2013,01,05,15,464.4,730.4,138.6,883,55.55,3.484,43.54
2013,01,05,16,234.8,108.9,190.4,883,54.24,3.082,62.38
2013,01,05,17,214.2,270.7,140.3,883,52.43,2.895,81.6
2013,01,05,18,126,382.3,63.62,883,50.48,1.692,70.26
2013,01,05,19,9.96,11.57,9.17,883,55.68,0.45,106.7
2013,01,05,20,0,0,0,883,63.4,1.301,183
2013,01,05,21,0,0,0,883,68.92,3.793,206.6
2013,01,05,22,0,0,0,883,72.17,2.948,212.1
2013,01,05,23,0,0,0,883,72.92,1.069,213.1
2013,01,06,00,0,0,0,883,71.41,1.087,134.7
2013,01,06,01,0,0,0,883,73.67,1.576,191.5
2013,01,06,02,0,0,0,883,75.94,2.99,209.5
2013,01,06,03,0,0,0,883,75.87,3.807,215.4
2013,01,06,04,0,0,0,883,75.76,3.406,209.8
2013,01,06,05,0,0,0,883,74.85,2.824,209.4
2013,01,06,06,0,0,0,883,75.13,2.159,208.3
2013,01,06,07,0,0,0,883,75.29,3.116,202.5
2013,01,06,08,0,0,0,884,75.47,3.418,220
2013,01,06,09,0,0,0,884,75.69,3.99,211.3
2013,01,06,10,36.26,100.4,24.83,884,75.21,4.299,211.3
2013,01,06,11,173.7,466.6,72.73,885,70.86,4.111,236.6
2013,01,06,12,320.3,679.3,91.3,885,59.29,4.814,242.4
2013,01,06,13,416.3,756.1,99.2,884,50.78,3.863,246.8
2013,01,06,14,463.2,794.4,99.9,884,47.85,3.574,249.9
2013,01,06,15,456.2,802,97.3,883,45.88,2.802,255.6
2013,01,06,16,395.4,785.4,88.1,882,40.59,1.258,254.9
2013,01,06,17,287.7,730.1,74.36,882,38.99,1.001,311.4
2013,01,06,18,140.8,554.8,51.01,882,40.76,1.317,4.475
2013,01,06,19,12.35,47.41,9.32,882,51.22,2.198,17.3
2013,01,06,20,0,0,0,882,56.75,2.188,34.3
2013,01,06,21,0,0,0,882,59.47,1.477,55.38
2013,01,06,22,0,0,0,882,63.43,0.89,74.84
2013,01,06,23,0,0,0,881,68.15,1.961,203.9
2013,01,07,00,0,0,0,881,70.72,1.798,233.8
2013,01,07,01,0,0,0,881,72.74,1.686,255
2013,01,07,02,0,0,0,881,74.49,2.354,248
2013,01,07,03,0,0,0,881,76.09,3.222,244.7
2013,01,07,04,0,0,0,881,76.53,3.949,228.6
2013,01,07,05,0,0,0,882,76.66,3.98,220.1
2013,01,07,06,0,0,0,882,76.26,4.456,216.7
2013,01,07,07,0,0,0,882,76.11,5.016,215.7
2013,01,07,08,0,0,0,883,74.85,5.073,214.7
2013,01,07,09,0,0,0,883,76.24,5.269,224.1
2013,01,07,10,42.65,166.2,24.96,884,75.45,5.25,220.6
2013,01,07,11,182.9,541,66.43,885,70.39,4.561,223.1
2013,01,07,12,324.4,702.5,87.1,885,62.14,5.877,234.5
2013,01,07,13,419.7,759.7,100.1,885,62.81,6.318,243.8
2013,01,07,14,466.2,788.5,104.3,885,59.35,5.257,252.8
2013,01,07,15,458.4,796.4,100.1,885,54.73,5.11,251.8
2013,01,07,16,398.5,784.5,89.8,885,50.53,5.041,252.3
2013,01,07,17,290.9,727.7,76.17,885,48.57,5.316,247.8
2013,01,07,18,143.4,540.8,54.03,885,50.16,4.851,240.7
2013,01,07,19,10.59,35.52,8.14,885,61.12,4.081,232.6
2013,01,07,20,0,0,0,886,69.84,4.272,222.4
2013,01,07,21,0,0,0,886,72.65,4.956,219.4
2013,01,07,22,0,0,0,887,74.17,4.365,213.5
2013,01,07,23,0,0,0,887,74.98,3.896,212.5
2013,01,08,00,0,0,0,887,76.36,3.681,213
2013,01,08,01,0,0,0,887,76.4,3.22,205.6
2013,01,08,02,0,0,0,887,76.69,3.119,202.1
2013,01,08,03,0,0,0,886,76.61,2.797,205.8
2013,01,08,04,0,0,0,886,75.89,2.379,193.5
2013,01,08,05,0,0,0,886,75.07,1.795,177.7
2013,01,08,06,0,0,0,886,74.97,0.72,66.15
2013,01,08,07,0,0,0,886,75.6,0.616,187.4
2013,01,08,08,0,0,0,886,75.6,0.51,182.5
2013,01,08,09,0,0,0,886,76.04,0.565,230.3
2013,01,08,10,48.54,266.3,21.74,886,76.09,0.973,217.7
2013,01,08,11,193.5,653,53.15,886,69.79,0.738,24.17
2013,01,08,12,333.1,781.7,68.18,886,60.83,1.188,66.55
2013,01,08,13,425.1,816,80.8,886,56.31,2.96,67.46
2013,01,08,14,466.9,816,90.6,885,51.01,3.686,51.66
2013,01,08,15,466.4,861,76.91,884,44.37,4.383,64.46
2013,01,08,16,406.9,854,68.52,883,42.27,3.742,65.83
2013,01,08,17,299.1,803,60.28,883,40.79,3.239,61.16
2013,01,08,18,153.3,666.8,43.2,883,41.13,2.344,74.64
2013,01,08,19,15.54,93.3,9.51,883,46.1,0.978,86.5
2013,01,08,20,0,0,0,883,52.23,0.166,201.5
2013,01,08,21,0,0,0,883,62.05,2.521,218.1
2013,01,08,22,0,0,0,883,67.43,3.167,228.1
2013,01,08,23,0,0,0,883,68.94,3.339,231.1
2013,01,09,00,0,0,0,882,70.25,2.121,234.6
2013,01,09,01,0,0,0,882,71.29,1.677,239.1
2013,01,09,02,0,0,0,882,72.72,2.48,234.1
2013,01,09,03,0,0,0,881,74.16,3.931,226.5
2013,01,09,04,0,0,0,881,74.82,4.275,231.1
2013,01,09,05,0,0,0,882,74.66,4.791,223.3
2013,01,09,06,0,0,0,882,73.13,5.932,228.6
2013,01,09,07,0,0,0,882,73.54,5.175,214.9
2013,01,09,08,0,0,0,883,74.72,5.268,220.4
2013,01,09,09,0,0,0,883,75.63,5.585,219.5
2013,01,09,10,40.86,134.8,26.16,884,74.03,5.251,209.4
2013,01,09,11,178,463.3,76.69,884,70.34,4.878,214.5
2013,01,09,12,316.3,635.7,99.2,884,63.8,5.784,225.5
2013,01,09,13,417.9,738.9,104.6,884,60.43,5.867,232.8
2013,01,09,14,466.4,781.2,104.6,884,55.97,4.666,239.4
2013,01,09,15,461.5,806,95.1,883,50.02,3.49,240.4
2013,01,09,16,403.3,799.8,84.4,882,44.6,2.417,238.8
2013,01,09,17,302,764.9,72.28,882,42.56,2.308,259.6
2013,01,09,18,153.3,602.2,50.95,883,45.14,3.039,249.1
2013,01,09,19,17.36,77.34,12.28,883,54.02,3.508,232.9
2013,01,09,20,0,0,0,883,62.63,3.968,226.9
2013,01,09,21,0,0,0,883,67.73,3.915,237
2013,01,09,22,0,0,0,883,69.53,4.009,221
2013,01,09,23,0,0,0,884,69.6,4.504,237.1
2013,01,10,00,0,0,0,884,70.4,4.869,219.6
2013,01,10,01,0,0,0,884,70.89,4.248,218
2013,01,10,02,0,0,0,884,71.96,4.686,219.9
2013,01,10,03,0,0,0,884,71.32,5.468,232.5
2013,01,10,04,0,0,0,884,71.34,5.28,216.5
2013,01,10,05,0,0,0,884,72.59,4.688,212.8
2013,01,10,06,0,0,0,884,73.75,4.53,214.6
2013,01,10,07,0,0,0,884,75.65,4.295,212.2
2013,01,10,08,0,0,0,885,76.18,4.032,211.9
2013,01,10,09,0,0,0,886,74.67,4.476,208.8
2013,01,10,10,45.9,194.7,25.18,886,75.76,4.567,211.3
2013,01,10,11,188.3,560.1,65.96,887,71.73,3.308,206.7
2013,01,10,12,322.1,699.2,82.4,887,59.65,2.208,226.4
2013,01,10,13,423.3,783.8,89.6,887,48.45,2.895,233.5
2013,01,10,14,471.7,822,89.3,886,45.89,3.17,235.3
2013,01,10,15,466,838,83.1,885,41.63,2.858,261.9
2013,01,10,16,407.7,828,75.04,885,37.08,2.537,266.2
2013,01,10,17,303.9,802,60.82,885,33.4,1.735,221.4
2013,01,10,18,159.7,677.9,44.08,885,31.81,0.893,209.1
2013,01,10,19,18.67,120.8,10.62,885,38.24,0.798,121.3
2013,01,10,20,0,0,0,885,46.08,2.499,63.18
2013,01,10,21,0,0,0,885,48.17,3.167,55.43
2013,01,10,22,0,0,0,885,54.41,3.917,62.86
2013,01,10,23,0,0,0,884,59.45,3.539,61.61
2013,01,11,00,0,0,0,883,62.32,1.978,71.79
2013,01,11,01,0,0,0,883,64.78,0.409,93.1
2013,01,11,02,0,0,0,882,65.87,1.989,74.53
2013,01,11,03,0,0,0,882,64.81,1.425,56.26
2013,01,11,04,0,0,0,881,69.76,0.312,42.93
2013,01,11,05,0,0,0,881,70.09,1.917,123
2013,01,11,06,0,0,0,880,72.36,2.482,92.6
2013,01,11,07,0,0,0,880,72.64,2.517,70.82
2013,01,11,08,0,0,0,880,73.06,1.813,169.5
2013,01,11,09,0,0,0,881,66.51,2.331,243
2013,01,11,10,44.87,147.9,28.43,882,64.59,7.755,230.8
2013,01,11,11,201.9,596.7,68.68,883,65.51,8.11,222.3
2013,01,11,12,328.3,707.1,84.8,884,61.15,7.119,233.2
2013,01,11,13,428.1,770.4,98.6,883,57.72,5.429,247.8
2013,01,11,14,473.1,789.8,103.9,882,51.09,4.125,251.6
2013,01,11,15,460.9,759.4,111.7,882,48.59,4.869,241.5
2013,01,11,16,389.7,670.4,119.8,882,45.82,4.289,244.1
2013,01,11,17,235.5,386,111.4,882,45.29,4.088,242.6
2013,01,11,18,118,117.3,96.3,882,46.93,3.865,250.1
2013,01,11,19,14.73,0,14.71,881,55.97,3.847,251.5
2013,01,11,20,0,0,0,881,62.07,4.832,241.2
2013,01,11,21,0,0,0,881,65.27,4.217,242.1
2013,01,11,22,0,0,0,881,66.46,3.563,234.8
2013,01,11,23,0,0,0,880,68.3,2.344,191.9
2013,01,12,00,0,0,0,880,69.8,2.93,119.4
2013,01,12,01,0,0,0,880,73.93,3.494,99.1
2013,01,12,02,0,0,0,880,73.42,1.53,39.75
2013,01,12,03,0,0,0,880,74.51,1.283,200.1
2013,01,12,04,0,0,0,880,74.79,2.637,233
2013,01,12,05,0,0,0,879,73.27,1.138,183.5
2013,01,12,06,0,0,0,879,73.04,0.376,73.82
2013,01,12,07,0,0,0,878,75.26,1.166,51.63
2013,01,12,08,0,0,0,878,80.5,1.738,89.1
2013,01,12,09,0,0,0,878,80.4,1.624,122.3
2013,01,12,10,52.05,288,22.45,878,76.65,1.825,108.9
2013,01,12,11,204.8,687,52.9,877,65.38,2.752,79.04
2013,01,12,12,323,716.1,74.95,877,58.96,3.468,63.79
2013,01,12,13,431.2,807,84.6,876,45.54,4.938,63.99
2013,01,12,14,477.3,821,91.6,874,35.73,5.171,67.8
2013,01,12,15,470.2,814,93.9,873,33.8,4.79,71.98
2013,01,12,16,409.7,787.7,88.6,872,33.38,4.839,65.72
2013,01,12,17,301.4,720.6,78.2,872,30.45,5.201,72.39
2013,01,12,18,156.5,563,55.32,871,32.18,4.678,67.92
2013,01,12,19,18.78,71.14,13.32,870,39.37,3.599,57.21
2013,01,12,20,0,0,0,870,45.19,2.624,60.35
2013,01,12,21,0,0,0,870,45.5,1.301,99
2013,01,12,22,0,0,0,869,57.2,0.48,154.2
2013,01,12,23,0,0,0,869,51.14,1.071,48.73
2013,01,13,00,0,0,0,868,52.72,0.94,84.5
2013,01,13,01,0,0,0,868,55.17,1.572,114.2
2013,01,13,02,0,0,0,867,58.85,2.58,83.6
2013,01,13,03,0,0,0,867,62,2.247,62.71
2013,01,13,04,0,0,0,867,65.11,1.227,7.845
2013,01,13,05,0,0,0,868,67.27,1.161,291.2
2013,01,13,06,0,0,0,871,67.34,11.78,265.9
2013,01,13,07,0,0,0,876,67.05,11.76,269.1
2013,01,13,08,0,0,0,879,65.3,7.465,245.4
2013,01,13,09,0,0,0,881,62.97,7.668,242.2
2013,01,13,10,29.11,0,29.11,882,62.07,5.922,251.2
2013,01,13,11,87,0,87,883,62.6,2.94,243
2013,01,13,12,173,0,173,883,55.4,2.49,224.7
2013,01,13,13,265.9,10.89,261,883,44.16,3.364,238.6
2013,01,13,14,326.6,54.25,301,882,38.91,4.488,263.6
2013,01,13,15,218.4,0,218.1,882,38.45,4.149,272.6
2013,01,13,16,163,0,162.7,882,39.06,2.966,266
2013,01,13,17,196.4,20.94,189.2,883,38.87,2.904,273
2013,01,13,18,66.81,0,66.81,883,40.72,3.577,269.8
2013,01,13,19,8.23,0,8.22,883,45.78,3.357,289.1
2013,01,13,20,0,0,0,884,50.89,3.077,273
2013,01,13,21,0,0,0,884,54.85,2.922,217.9
2013,01,13,22,0,0,0,885,58.48,4.753,255.4
2013,01,13,23,0,0,0,885,65.25,5.924,264
2013,01,14,00,0,0,0,885,65.37,6.386,233
2013,01,14,01,0,0,0,886,72.74,6.528,242.2
2013,01,14,02,0,0,0,886,69.41,6.883,259.2
2013,01,14,03,0,0,0,886,70.42,4.721,241.7
2013,01,14,04,0,0,0,887,71.81,4.37,227.8
2013,01,14,05,0,0,0,887,75.84,3.559,229.5
2013,01,14,06,0,0,0,886,76.89,3.879,250.1
2013,01,14,07,0,0,0,886,79.73,3.968,228.4
2013,01,14,08,0,0,0,886,79.28,4.483,240.9
2013,01,14,09,0,0,0,886,77.67,4.462,227.5
2013,01,14,10,43.02,126.8,28.24,886,75.74,2.988,207.7
2013,01,14,11,188.3,531.3,67.88,886,72.8,1.797,181.8
2013,01,14,12,310.5,638.5,86.7,886,58.73,1.371,30.7
2013,01,14,13,412.2,704,106.9,885,52.74,2.231,51.71
2013,01,14,14,454.1,692.1,125.5,884,47.99,3.369,55.48
2013,01,14,15,449.3,674.3,133.6,884,45.71,4.451,56.44
2013,01,14,16,386.7,605.1,136,883,47.67,5.163,58.43
2013,01,14,17,277.5,484.7,123.4,883,49.7,5.252,66.18
2013,01,14,18,133.2,266.5,81.2,884,51.46,5.084,67.15
2013,01,14,19,16.55,0,16.17,884,57.74,3.956,70.05
2013,01,14,20,0,0,0,884,64.25,3.238,58.58
2013,01,14,21,0,0,0,884,67.94,2.987,48.24
2013,01,14,22,0,0,0,884,69.34,1.943,68.77
2013,01,14,23,0,0,0,883,70.71,1.259,147.7
2013,01,15,00,0,0,0,883,75.18,0.57,196.5
2013,01,15,01,0,0,0,883,77.68,2.597,217.6
2013,01,15,02,0,0,0,883,77.66,2.216,204.2
2013,01,15,03,0,0,0,882,76.69,0.965,248.9
2013,01,15,04,0,0,0,882,75.65,1.025,307.9
2013,01,15,05,0,0,0,882,77.72,1.775,260.2
2013,01,15,06,0,0,0,882,78.97,2.588,231.4
2013,01,15,07,0,0,0,881,76.51,2.769,215.5
2013,01,15,08,0,0,0,882,75.22,3.099,215.1
2013,01,15,09,0,0,0,882,75.53,2.776,209.6
2013,01,15,10,40.58,72.85,31.71,882,75.39,1.552,217
2013,01,15,11,181.3,412.7,86.2,883,71.66,2.073,231.2
2013,01,15,12,312.5,571.2,111.1,883,57.76,1.01,289.9
2013,01,15,13,417.5,670.9,124.6,883,43.46,1.184,213.6
2013,01,15,14,466.7,704.7,130.1,882,35.5,1.208,250.3
2013,01,15,15,461.7,707.8,128.3,882,31.7,1.596,337.6
2013,01,15,16,406.4,702.5,113.5,882,28.84,1.181,206
2013,01,15,17,302.5,646.1,95.9,882,27.46,0.852,303.9
2013,01,15,18,161.6,501.9,66.61,883,26.83,0.531,256
2013,01,15,19,22.43,70.51,16.41,883,34.39,1.552,27.34
2013,01,15,20,0,0,0,884,40.41,1.811,49.84
2013,01,15,21,0,0,0,884,42.82,1.781,83.7
2013,01,15,22,0,0,0,884,52.71,1.611,141.4
2013,01,15,23,0,0,0,884,62.24,1.989,166.7
2013,01,16,00,0,0,0,883,66.87,1.746,175
2013,01,16,01,0,0,0,883,70.16,0.739,134.9
2013,01,16,02,0,0,0,883,66.92,1.077,87.2
2013,01,16,03,0,0,0,883,62.3,1.95,101.2
2013,01,16,04,0,0,0,882,58.26,2.181,95.6
2013,01,16,05,0,0,0,882,63.95,1.595,68.19
2013,01,16,06,0,0,0,882,67.2,1.595,92.6
2013,01,16,07,0,0,0,882,66.7,2.176,58.51
2013,01,16,08,0,0,0,882,73.41,1.105,82.3
2013,01,16,09,0,0,0,882,76.12,1.457,77.7
2013,01,16,10,54.12,258.4,26.02,882,73.17,2.062,94.6
2013,01,16,11,209.2,666.5,57.58,882,65.05,1.538,87.2
2013,01,16,12,338,749.7,73.32,882,54.81,2.97,53.77
2013,01,16,13,446,818,87.2,881,43.55,2.794,64.07
2013,01,16,14,475,723.5,128,881,37.07,2.96,66.01
2013,01,16,15,524.9,725.5,180.6,880,32.38,2,62.79
2013,01,16,16,430.3,783.4,101,881,28.06,1.463,209.1
2013,01,16,17,313.8,724.9,79.69,881,27.91,2.716,260.3
2013,01,16,18,168.8,557.1,61.36,882,29.15,4.865,238.5
2013,01,16,19,23.36,67.48,17.28,883,36.88,4.034,219.9
2013,01,16,20,0,0,0,883,47.47,4.164,211.3
2013,01,16,21,0,0,0,884,55.53,4.82,232.7
2013,01,16,22,0,0,0,885,60.34,5.2,223.5
2013,01,16,23,0,0,0,885,61.54,5.29,221.7
2013,01,17,00,0,0,0,885,64.11,5.427,220.1
2013,01,17,01,0,0,0,886,60.47,5.179,214.8
2013,01,17,02,0,0,0,885,65.59,5.394,218.2
2013,01,17,03,0,0,0,885,69.38,5.478,226.3
2013,01,17,04,0,0,0,885,70.35,4.534,208.7
2013,01,17,05,0,0,0,885,72.9,3.974,207.7
2013,01,17,06,0,0,0,885,76.38,4.396,218.7
2013,01,17,07,0,0,0,884,77.9,4.565,227.2
2013,01,17,08,0,0,0,884,78.06,3.408,218.8
2013,01,17,09,0,0,0,884,78.38,2.368,149
2013,01,17,10,47.82,134,32.29,885,74.59,1.1,51.41
2013,01,17,11,185.7,458.5,78.53,886,72.19,1.435,228.2
2013,01,17,12,323.4,622.9,102.2,886,57.95,2.27,163.9
2013,01,17,13,415.9,656.4,127,885,50.03,1.595,181.1
2013,01,17,14,466.4,508.3,221.3,884,44.44,1.145,334
2013,01,17,15,448.4,432.6,241.2,883,41.75,1.945,57.86
2013,01,17,16,344.4,255.8,232.3,883,40.12,1.631,353.2
2013,01,17,17,163.4,42.4,150.5,884,41.18,1.928,280
2013,01,17,18,120.8,66.66,108.1,884,41.55,3.063,263.3
2013,01,17,19,29.73,32.9,26.42,885,44.9,3.786,262.4
2013,01,17,20,0,0,0,885,51.69,3.55,274.9
2013,01,17,21,0,0,0,885,56.97,3.308,249.9
2013,01,17,22,0,0,0,886,60.78,3.94,217.4
2013,01,17,23,0,0,0,885,60.71,3.784,207.5
2013,01,18,00,0,0,0,884,65.74,2.842,176.5
2013,01,18,01,0,0,0,883,69.51,1.658,172.9
2013,01,18,02,0,0,0,883,74.41,1.317,69.28
2013,01,18,03,0,0,0,882,73.99,1.183,319.7
2013,01,18,04,0,0,0,883,76.43,2.192,227.8
2013,01,18,05,0,0,0,883,78.83,3.585,225
2013,01,18,06,0,0,0,883,79.95,3.58,217.5
2013,01,18,07,0,0,0,883,79.62,3.449,213.3
2013,01,18,08,0,0,0,883,79.44,3.497,216.2
2013,01,18,09,0,0,0,883,79.07,3.55,215.8
2013,01,18,10,41.14,17.42,38.72,883,78.81,3.25,216.5
2013,01,18,11,166.6,203.3,117.3,884,74.19,2.33,211.6
2013,01,18,12,288.2,322.9,172.6,885,67.6,1.51,87.4
2013,01,18,13,468.5,540.6,228.5,884,52.29,0.891,121
2013,01,18,14,471.3,443.8,255.7,882,46.21,1.165,274.2
2013,01,18,15,354.6,201.3,257.5,881,43.9,1.182,249.9
2013,01,18,16,304.9,111.6,256.2,881,42.03,2.545,48.47
2013,01,18,17,286.6,363.6,163.8,880,42.7,2.368,36.91
2013,01,18,18,84,20.67,78.68,880,44.77,1.567,28.05
2013,01,18,19,16.57,0,16.57,880,47.61,0.967,89.5
2013,01,18,20,0,0,0,881,52.94,1.04,73.33
2013,01,18,21,0,0,0,880,55.01,1.207,91.1
2013,01,18,22,0,0,0,881,59.43,1.751,291.6
2013,01,18,23,0,0,0,881,61.51,2.457,260.8
2013,01,19,00,0,0,0,882,64.4,3.017,244.7
2013,01,19,01,0,0,0,881,67.3,2.499,225.7
2013,01,19,02,0,0,0,881,68.44,2.808,226.1
2013,01,19,03,0,0,0,880,67.38,3.089,220.7
2013,01,19,04,0,0,0,881,67.66,2.984,238
2013,01,19,05,0,0,0,881,68.88,3.01,254.5
2013,01,19,06,0,0,0,881,69.14,3.41,235.9
2013,01,19,07,0,0,0,880,68.62,2.271,199.3
2013,01,19,08,0,0,0,880,69.49,1.507,233.3
2013,01,19,09,0,0,0,880,69.27,2.293,247.7
2013,01,19,10,18.51,0,18.5,881,68.58,1.513,182.3
2013,01,19,11,57.27,0,57.27,881,65.32,0.922,177.4
2013,01,19,12,85.5,0,85.5,882,58.34,1.555,237.9
2013,01,19,13,121.4,0,121.4,882,53.42,4.039,234.5
2013,01,19,14,122.1,0,122.1,882,72.79,5.791,224.7
2013,01,19,15,99.1,0,99.1,883,84.5,5.272,239.4
2013,01,19,16,91.5,0,91.5,883,87,4.546,235.6
2013,01,19,17,90,0,90,884,89.6,4.427,243.1
2013,01,19,18,54.98,0,54.98,885,91.5,4.208,266.9
