Source,Location ID,City,State,Country,Latitude,Longitude,Elevation,,,
TMY3,123456,Jinta,GS,China,40.06,98.675,1266,,,
Year,Month,Day,Hour,GHI,DNI ,DIF,AP,RH ,WS ,WD
2014,3,11,18,79.3,108,71.5,875.5,19.7,12.825,295.2
2014,3,11,19,21,76,18.5,876.3,19.4,10.4,296.2
2014,3,11,20,0,0,0,876.8,21.8,8.675,297.2
2014,3,11,21,0,0,0,877.1,22.5,7.575,298
2014,3,11,22,0,0,0,877.4,25.5,6.4,298
2014,3,11,23,0,0,0,877.6,27.8,5.1,297.8
2014,3,12,0,0,0,0,878.2,28.7,3.8,293.2
2014,3,12,1,0,0,0,878.9,27.5,2.8,281.2
2014,3,12,2,0,0,0,879.2,27.8,2.4,279.8
2014,3,12,3,0,0,0,879,29.3,2.075,273.8
2014,3,12,4,0,0,0,879.1,32.9,1.825,254.6
2014,3,12,5,0,0,0,879.3,34.3,1.7,240.6
2014,3,12,6,0,0,0,879.8,33.8,1.4,241.6
2014,3,12,7,4.3,30,3.5,880.6,36.6,1,236
2014,3,12,8,74,210.1,44,881.5,42.2,0.65,225.1
2014,3,12,9,246,360.4,113.8,882.1,42.8,0.65,184
2014,3,12,10,414.8,414.3,172.3,882.8,38.2,0.9,166.2
2014,3,12,11,583.8,492.6,193,883.1,34.4,1.05,201.1
2014,3,12,12,731,572.1,193.8,883.2,31.1,1.95,269.4
2014,3,12,13,791,599.1,189,883.3,26.9,3.8,295.9
2014,3,12,14,780,593.3,191,883.2,26.2,5.85,301.7
2014,3,12,15,622.3,416,260.8,883.3,26.3,7.925,299.2
2014,3,12,16,252,117,220,883.7,27.4,8.675,300.5
2014,3,12,17,125.8,85.9,125.3,884.3,31.8,8.5,304.5
2014,3,12,18,79.8,94.8,77.8,885.3,34.7,8.2,305.2
2014,3,12,19,21,73.3,19,886.6,35.5,7.3,308.2
2014,3,12,20,0,0,0,887.7,36.7,6.275,314.6
2014,3,12,21,0,0,0,888.6,37,5.05,321.3
2014,3,12,22,0,0,0,889.1,40.9,3.475,326.4
2014,3,12,23,0,0,0,889.1,46.5,1.85,330
2014,3,13,0,0,0,0,888.8,48.1,0.725,310.6
2014,3,13,1,0,0,0,888.1,48.8,0.825,197.4
2014,3,13,2,0,0,0,887.3,50.7,1.625,162.8
2014,3,13,3,0,0,0,885.8,53.7,2.625,147.3
2014,3,13,4,0,0,0,884.7,59.3,3.25,141.2
2014,3,13,5,0,0,0,883.3,66.5,3.475,139.3
2014,3,13,6,0,0,0,882.3,73.3,3.375,138.8
2014,3,13,7,3,23.2,3,881.6,76.7,3.1,129.1
2014,3,13,8,55.5,122.1,44.8,880.9,79.1,3,119.7
2014,3,13,9,247.5,313.4,128.3,880.1,70.3,3.075,117.5
2014,3,13,10,377.8,330.7,198,879.5,54,3.55,116.7
2014,3,13,11,550.8,433.9,212.3,878.9,44,3.725,113
2014,3,13,12,715.5,543.7,204.5,878.3,36,3.425,109.5
2014,3,13,13,810.3,633.8,163,877.7,25.2,2.65,109.4
2014,3,13,14,801,639,155.8,877.1,21.8,1.6,115.2
2014,3,13,15,724.8,620.4,151.5,876.3,19.7,0.7,149.4
2014,3,13,16,547.3,463.5,197.3,875.5,16.8,0.9,246.2
2014,3,13,17,319.3,313.1,168.3,874.8,14.4,1.7,263.3
2014,3,13,18,166.3,254.7,98.8,874.4,11.9,2.225,269.3
2014,3,13,19,38.3,111.5,27.3,874.4,14.3,2.175,267.6
2014,3,13,20,0,0,0,874.3,20.3,2.175,251.9
2014,3,13,21,0,0,0,874.6,24,2.7,234.8
2014,3,13,22,0,0,0,874.4,28.5,3.225,238
2014,3,13,23,0,0,0,874.4,26.3,3.8,254.6
2014,3,14,0,0,0,0,874.2,22.5,4.3,269.6
2014,3,14,1,0,0,0,873.8,19.8,4.7,278.6
2014,3,14,2,0,0,0,873.7,17.8,5.175,283.3
2014,3,14,3,0,0,0,873.7,16.8,6.025,287.8
2014,3,14,4,0,0,0,873.3,17.4,6.875,289.3
2014,3,14,5,0,0,0,873.3,17,7.325,289.5
2014,3,14,6,0,0,0,873.8,12.9,7.375,288.3
2014,3,14,7,4,26.6,3.5,874.2,13.4,7.85,289.2
2014,3,14,8,69,168,47.5,874.4,16.9,8.025,287
2014,3,14,9,244.3,316.6,123,874.5,17.1,7.925,286.3
2014,3,14,10,464.3,502.8,145.3,874.6,13.5,8.75,287
2014,3,14,11,632.8,570.9,160.5,874.4,11.1,10.075,287.3
2014,3,14,12,750,599.7,174.5,874,10.2,11.325,289.3
2014,3,14,13,796.8,598.2,187.3,873.4,9.4,12.575,292
2014,3,14,14,773.8,582.1,190,872.8,9.8,13.3,294
2014,3,14,15,669,502.1,215.3,872.1,10.4,13.1,295.2
2014,3,14,16,480.5,349.6,237.3,871.7,10.4,12.6,297
2014,3,14,17,304.8,248.9,190,871.4,10.6,11.825,298.7
2014,3,14,18,159.8,209.3,111,871.3,11.8,10.225,299.5
2014,3,14,19,30.8,94,23.5,871.7,12.9,8.1,296.7
2014,3,14,20,0,0,0,872.4,15.7,6.85,288.6
2014,3,14,21,0,0,0,873,15.9,6.225,282.8
2014,3,14,22,0,0,0,873.3,19.3,5.775,281
2014,3,14,23,0,0,0,873.2,21.2,5.2,280
2014,3,15,0,0,0,0,873.3,22.7,4.6,279
2014,3,15,1,0,0,0,873.1,26.6,4.125,275.8
2014,3,15,2,0,0,0,873.1,28.9,3.925,270
2014,3,15,3,0,0,0,873,31.2,3.9,265
2014,3,15,4,0,0,0,872.8,33.7,3.975,262
2014,3,15,5,0,0,0,872.6,33.6,3.9,260
2014,3,15,6,0,0,0,872.6,33,3.7,258
2014,3,15,7,2.3,25.2,1.5,872.8,33.3,3.5,255.3
2014,3,15,8,78.8,205.8,45.8,873.1,35.4,3.15,253.3
2014,3,15,9,244.8,335,120.3,873.1,30.9,2.525,254.9
2014,3,15,10,427.8,410,176.3,873.1,20.8,2.25,264.5
2014,3,15,11,619.3,519,192.5,872.8,16.5,2.475,271.3
2014,3,15,12,747,574.2,196,872.3,15.1,2.625,271.3
2014,3,15,13,804.8,588.1,203.3,871.8,11.6,2.475,266.5
2014,3,15,14,793.8,585.6,202.3,870.8,10.8,2.5,261.5
2014,3,15,15,716,567.2,192.5,869.9,10.3,2.825,262.3
2014,3,15,16,577.8,526.3,173.8,868.8,9.6,3.5,265.1
2014,3,15,17,399,450.3,147.3,868.1,8.6,4.275,268.4
2014,3,15,18,192.3,291.1,102.3,867.7,7.2,4.65,271.8
2014,3,15,19,35.3,102.1,25.5,867.7,6.6,4.3,268.9
2014,3,15,20,0,0,0,868.1,8.5,3.85,258.1
2014,3,15,21,0,0,0,868.5,10.1,3.875,255.3
2014,3,15,22,0,0,0,868.9,12.8,3.825,255.8
2014,3,15,23,0,0,0,868.8,14.3,3.675,253.3
2014,3,16,0,0,0,0,868.9,16.1,3.325,250
2014,3,16,1,0,0,0,868.8,20.1,3.05,245
2014,3,16,2,0,0,0,868.4,23.5,2.975,239
2014,3,16,3,0,0,0,867.9,27.6,2.8,233.3
2014,3,16,4,0,0,0,867.3,33.2,2.6,230.3
2014,3,16,5,0,0,0,866.6,37.1,2.525,230
2014,3,16,6,0,0,0,866.1,39.7,2.675,228.5
2014,3,16,7,2,23.2,1.8,865.7,39.3,2.675,225.7
2014,3,16,8,67.3,141,52.5,865.6,38.4,2.4,230.1
2014,3,16,9,149.5,129.3,130.3,865.8,31.7,2.025,240
2014,3,16,10,263.5,129,230,865.7,21.8,1.85,258.3
2014,3,16,11,274,100,259.5,865.4,15.6,2.175,283.9
2014,3,16,12,330.3,98.6,314.3,865.1,11.6,2.775,296.4
2014,3,16,13,327.8,96.8,313.3,864.8,7.7,3.525,293.6
2014,3,16,14,420.8,152.5,341.8,864,6.3,4.55,287.8
2014,3,16,15,586.3,326,326.5,863.5,5.4,5.775,284.2
2014,3,16,16,462.8,283.1,272.5,862.8,4.3,6.675,284
2014,3,16,17,248.3,153.7,199,862.3,3.3,7.325,286.6
2014,3,16,18,87.5,94.8,81.8,862.1,2.9,7.775,291.3
2014,3,16,19,18.8,64.8,18,862.4,2.9,7.3,288.6
2014,3,16,20,0,0,0,862.8,3,6.7,281.1
2014,3,16,21,0,0,0,863.3,3.8,5.9,273.2
2014,3,16,22,0,0,0,863.5,6.6,5,265.4
2014,3,16,23,0,0,0,863.5,7.7,4.25,260.8
2014,3,17,0,0,0,0,863.4,9.1,3.825,262.2
2014,3,17,1,0,0,0,863.5,11.3,3.7,265.8
2014,3,17,2,0,0,0,863.5,11.8,3.8,267.5
2014,3,17,3,0,0,0,863.6,12.4,3.9,264.5
2014,3,17,4,0,0,0,863.5,15.4,3.85,257.6
2014,3,17,5,0,0,0,863.4,18.7,3.55,249.1
2014,3,17,6,0,0,0,863.6,22.7,3.1,240.2
2014,3,17,7,2.8,25.2,2,863.4,27.8,2.625,229.5
2014,3,17,8,86.8,207,51,863.3,31.4,2.275,218.2
2014,3,17,9,271.5,365.3,123.8,863.4,26.7,1.975,205.5
2014,3,17,10,461,451.7,173.3,863.1,18.3,1.55,189.7
2014,3,17,11,628.5,513.9,200.5,862.8,14.4,1.475,159.7
2014,3,17,12,746,548,216.5,862.1,11.1,2.1,138.9
2014,3,17,13,801,561.6,224.3,861.3,7,2.825,138.3
2014,3,17,14,789,558.9,222.5,860.4,5.9,3.075,140.8
2014,3,17,15,711.3,539.2,212.3,859.5,5.4,3.1,144
2014,3,17,16,575.8,498.9,192,858.9,4.4,3,147.5
2014,3,17,17,399.5,433,157.5,858.3,3.6,2.4,156.3
2014,3,17,18,203.3,320.9,101.3,858.3,3.3,1.375,201.4
2014,3,17,19,41.8,126.2,27.8,858.8,5.3,1.95,249.5
2014,3,17,20,0,0,0,859.1,9.8,3.125,257.7
2014,3,17,21,0,0,0,860.1,12,3.9,256.1
2014,3,17,22,0,0,0,860.8,12.6,4.675,261.4
2014,3,17,23,0,0,0,861.4,9.1,5.15,270
2014,3,18,0,0,0,0,861.8,6.8,5.175,280.5
2014,3,18,1,0,0,0,862.4,8.8,4.95,294.1
2014,3,18,2,0,0,0,863.3,9.3,4.575,313.9
2014,3,18,3,0,0,0,864.2,14.5,4.65,339.5
2014,3,18,4,0,0,0,865.1,30.6,4.05,348.9
2014,3,18,5,0,0,0,866.1,46,2.5,328
2014,3,18,6,0,0,0,867,52.4,1.825,294.9
2014,3,18,7,3.8,24.9,2.8,867.7,55,1.575,286.8
2014,3,18,8,87,180.9,59.8,868.3,57.5,1.225,272
2014,3,18,9,228.3,231.7,147.5,869,54.2,1.025,295
2014,3,18,10,449.3,394.8,200.5,869.4,46.3,1.225,356.6
2014,3,18,11,625,486,221.3,869.7,38.5,1.225,37.4
2014,3,18,12,746,530.8,233,869.4,34,1.5,90.2
2014,3,18,13,801.8,545.5,240.8,869.3,28.6,2.025,114
2014,3,18,14,789.5,542.6,239.3,869,27.1,1.975,120.4
2014,3,18,15,711.3,522.6,227.5,868.5,25.4,1.7,132.7
2014,3,18,16,576,481.7,205.3,868.2,22.3,1.625,162
2014,3,18,17,398.8,414.3,167.3,868,20.3,1.8,184.4
2014,3,18,18,203.5,306.5,105.8,868,19.4,2.075,184.7
2014,3,18,19,42.5,121.3,29,868.3,20.7,2.525,179
2014,3,18,20,0,0,0,868.2,23.9,2.45,167.5
2014,3,18,21,0,0,0,868.2,27.1,2.6,161.7
2014,3,18,22,0,0,0,868.2,32.8,2.7,163.3
2014,3,18,23,0,0,0,868,35.9,2.6,166.7
2014,3,19,0,0,0,0,867.4,37.2,2.375,168.2
2014,3,19,1,0,0,0,866.8,39.6,2.1,171.2
2014,3,19,2,0,0,0,866.4,40.8,2.025,180.8
2014,3,19,3,0,0,0,865.7,42.2,2.125,186.3
2014,3,19,4,0,0,0,865.2,46.5,1.625,183.8
2014,3,19,5,0,0,0,864.9,49.5,0.825,155.7
2014,3,19,6,0,0,0,864.9,50.7,1.2,112.7
2014,3,19,7,4.3,24.9,3.3,865.3,51.6,1.85,134.5
2014,3,19,8,93.3,198.1,57.3,865.8,53.7,2.1,164.3
2014,3,19,9,278.3,348.2,135,865.8,47.8,2.225,172.4
2014,3,19,10,470.3,436.4,188.3,865.4,34.3,2.525,156.2
2014,3,19,11,635.8,495.2,219.5,864.5,26,3.2,138.3
2014,3,19,12,752.3,528.8,238.3,863.2,19.3,3.975,130.4
2014,3,19,13,806.8,542.5,245.8,862,12,4.65,130.3
2014,3,19,14,794,539.4,244.3,860.8,9.7,5.05,135
2014,3,19,15,715.5,519,232.3,859.6,8.2,5,141
2014,3,19,16,579.5,478,209.3,858.8,5.7,4.8,146.5
2014,3,19,17,402,410.7,170.5,857.9,4.1,4.35,146.4
2014,3,19,18,206.3,304.5,108.5,856.8,3.9,3.325,137.7
2014,3,19,19,44,122.2,30.5,856.6,5,1.975,141.2
2014,3,19,20,0,0,0,856.7,8.6,1.225,156.3
2014,3,19,21,0,0,0,856.8,11.4,0.825,155.4
2014,3,19,22,0,0,0,856.9,16.5,0.975,98.5
2014,3,19,23,0,0,0,857,20.8,1.775,76.8
2014,3,20,0,0,0,0,856.7,24.3,2.1,82
2014,3,20,1,0,0,0,856.3,30.6,1.55,103
2014,3,20,2,0,0,0,855.9,33.8,0.85,158.3
2014,3,20,3,0,0,0,855.5,36.3,0.875,229.7
2014,3,20,4,0,0,0,855,40.3,1.325,258
2014,3,20,5,0,0,0,855,38.8,2.15,271.6
2014,3,20,6,0,0,0,855.5,35.3,3.475,288.9
2014,3,20,7,4,22.1,3.8,856.7,31.2,5.275,306.9
2014,3,20,8,73,121.6,60.5,858.6,30.7,6.6,317.1
2014,3,20,9,224.8,213.1,152.5,860.4,30.6,6.925,312.7
2014,3,20,10,387.5,267.6,238.5,862.2,29.9,7.825,312.3
2014,3,20,11,554.5,340,292.8,863.3,31.3,8.175,314
2014,3,20,12,670.3,378.2,327.8,863.8,31.3,8.1,314.8
2014,3,20,13,722,395.8,338.8,863.9,28.3,7.95,313.3
2014,3,20,14,708.5,389.4,338,863.7,26.4,8,313.5
2014,3,20,15,616.5,338.4,330.5,863.3,24.9,8.1,316
2014,3,20,16,371.8,170.8,285.8,863.6,24.1,8.325,317.8
2014,3,20,17,243.5,145.6,199.3,864.4,22.6,8.525,319
2014,3,20,18,120.5,137.4,100,866.2,19.2,8.075,324.4
2014,3,20,19,33.3,80.3,28.5,867,18.1,7.475,340.4
2014,3,20,20,0,0,0,868.1,19.3,6.925,352.2
2014,3,20,21,0,0,0,869.1,18.3,5.825,352.8
2014,3,20,22,0,0,0,870,17.3,4.125,352.8
2014,3,20,23,0,0,0,870.5,17.5,2.725,0.1
2014,3,21,0,0,0,0,870.7,19.8,2.275,2.2
2014,3,21,1,0,0,0,871.2,25.2,2.275,350.6
2014,3,21,2,0,0,0,871.6,28.5,2.025,336.2
2014,3,21,3,0,0,0,871.9,30.8,1.85,332.3
2014,3,21,4,0,0,0,871.9,34.8,2.1,345.8
2014,3,21,5,0,0,0,871.8,39.4,2.525,354.1
2014,3,21,6,0,0,0,872.3,42.5,2.5,348.8
2014,3,21,7,4.5,25.3,3.5,872.9,43.2,1.775,326.2
2014,3,21,8,99,206.1,59.5,873.1,42.8,1.075,278.6
2014,3,21,9,270.8,320.8,140,873.1,39.6,0.65,223.7
2014,3,21,10,462.8,406.3,197.8,872.9,32.3,1.05,144.3
2014,3,21,11,645,500.1,216.8,872.4,26.4,2.2,125.5
2014,3,21,12,764,544,225,871.6,24,3.175,118.4
2014,3,21,13,819,558.6,231.8,870.6,20.8,3.675,114.7
2014,3,21,14,805.8,554.6,231.3,869.8,20.8,3.975,110.5
2014,3,21,15,715.3,502.4,243.5,868.8,20.7,4.275,109.5
2014,3,21,16,551,413.6,237.3,868.1,19,4.5,111
2014,3,21,17,386,360.7,188.3,867.8,18.2,4.625,112.5
2014,3,21,18,205.5,257.7,120.8,867.9,17.5,4.6,116.2
2014,3,21,19,34.8,78.5,30,868,18.2,3.825,119.2
2014,3,21,20,0.8,0,0.8,868.2,20.8,2.85,110
2014,3,21,21,0,0,0,868.3,22.5,2.6,101.8
2014,3,21,22,0,0,0,868.4,27.2,2.575,90.1
2014,3,21,23,0,0,0,868.8,28.4,2.45,78.5
2014,3,22,0,0,0,0,869.1,28.2,2.6,76.5
2014,3,22,1,0,0,0,869.1,30.2,2.65,74.7
2014,3,22,2,0,0,0,869.1,31.4,2.325,78.8
2014,3,22,3,0,0,0,869.2,33.3,1.575,84.6
2014,3,22,4,0,0,0,869.1,32.5,0.575,82.3
2014,3,22,5,0,0,0,869.2,36.1,0.55,280.4
2014,3,22,6,0,0,0,869.7,37,0.825,254.9
2014,3,22,7,4.3,22.3,3.8,870.1,40,0.675,262
2014,3,22,8,72.5,116.1,61.8,870.5,43.4,1.025,284.2
2014,3,22,9,221.3,208.1,146,871.2,39.5,1.45,302
2014,3,22,10,418.8,354.5,194.5,871.5,29.9,1.425,321.6
2014,3,22,11,525,341.3,261.5,871.7,22.9,1.275,333.8
2014,3,22,12,568.3,284.8,334,871.7,20.7,0.925,338.2
2014,3,22,13,583,257.5,367.5,871.5,18.3,0.75,332.9
2014,3,22,14,520,197.2,381.3,871.2,17.5,1,319.4
2014,3,22,15,413.8,149,340.8,870.7,16.1,1.35,308.8
2014,3,22,16,385.8,229.4,259.5,870.2,14.1,1.45,297.8
2014,3,22,17,425.5,487,144,870.1,13.3,1.425,275.5
2014,3,22,18,240.3,448.3,76.3,870.2,12.1,1.525,249.6
2014,3,22,19,59,227.6,27.5,870.2,11.7,1.4,224
2014,3,22,20,1.3,25.5,0.8,870.5,15.9,2.1,194.4
2014,3,22,21,0,0,0,871,19.4,2.925,195.1
2014,3,22,22,0,0,0,871.1,24.6,3.175,198.8
2014,3,22,23,0,0,0,871.1,28.4,3.3,201
2014,3,23,0,0,0,0,871,31,3.4,203.2
2014,3,23,1,0,0,0,870.7,35,3.4,208
2014,3,23,2,0,0,0,870.5,37.9,3.3,215.2
2014,3,23,3,0,0,0,870.3,39.8,3.1,224.7
2014,3,23,4,0,0,0,870.1,42.5,2.925,232.5
2014,3,23,5,0,0,0,870,43.2,2.9,234.5
2014,3,23,6,0,0,0,870.2,40.7,2.975,232.5
2014,3,23,7,8,39.2,5.3,870.4,40.5,2.975,234
2014,3,23,8,112.3,275.5,53,870.7,40.4,2.85,234.8
2014,3,23,9,280.8,370.4,118.8,870.9,33.2,2.525,235
2014,3,23,10,483,488.6,144.3,871,20.8,2.45,243.9
2014,3,23,11,680.5,586.7,155.3,870.7,15.5,2.875,260.6
2014,3,23,12,807,644.7,142,870.3,13.4,3.775,278.9
2014,3,23,13,860,655.1,144.8,869.8,10.7,4.625,288.9
2014,3,23,14,846.3,649.8,147.3,869.1,10.9,5.525,292.5
2014,3,23,15,692,490,222.5,868.5,10.9,6.475,291
2014,3,23,16,391.8,210.4,265.5,867.8,9.3,7.225,289
2014,3,23,17,267,192.4,198.3,867.6,8.3,7.75,288.3
2014,3,23,18,211.5,289.8,115.5,868,7.9,7.6,291
2014,3,23,19,41.5,118.7,32,868.4,8.1,6.325,296.6
2014,3,23,20,1,21.8,0.8,869.2,9.8,4.025,318.7
2014,3,23,21,0,0,0,870.6,11,3.6,21.6
2014,3,23,22,0,0,0,871.5,15.5,4.775,59
2014,3,23,23,0,0,0,872.2,18,4.725,77.1
2014,3,24,0,0,0,0,872.5,19.2,3.95,89.7
2014,3,24,1,0,0,0,872.6,22.7,2.85,98.8
2014,3,24,2,0,0,0,872.8,24.2,2.1,112.9
2014,3,24,3,0,0,0,872.8,25.9,1.65,127.4
2014,3,24,4,0,0,0,872.8,29.1,1.625,120.6
2014,3,24,5,0,0,0,873.2,29.5,1.7,113
2014,3,24,6,0,0,0,873.7,29.8,1.675,129.8
2014,3,24,7,8.8,42.7,5.8,874.6,31.6,1.85,104.3
2014,3,24,8,116.3,267.5,58.5,875.7,33.9,3.4,70.8
2014,3,24,9,301.8,398.9,118.3,876.6,32.6,5.225,69.6
2014,3,24,10,510.8,511.9,149.8,877.3,27.8,6.25,75.6
2014,3,24,11,691,590,159,877.5,23.3,6.625,79.8
2014,3,24,12,808.3,619.8,168.8,877.4,20.3,7.075,82
2014,3,24,13,863,630,175.5,876.8,15.8,7.475,85.5
2014,3,24,14,848.8,627.4,173.8,875.9,14.4,7.575,92.7
2014,3,24,15,768.3,611.2,165.8,874.7,13.6,7.45,97.2
2014,3,24,16,628.3,572.2,154.8,873.8,11.9,7.5,96.3
2014,3,24,17,446,512.8,131.8,873.1,11.3,7.475,96
2014,3,24,18,233.3,334.3,107.5,872.2,10.9,7.2,95.8
2014,3,24,19,45.8,124.4,35.5,871.7,10.7,6.4,93.3
2014,3,24,20,1,22.1,1,871.3,13.5,5.95,86.8
2014,3,24,21,0,0,0,870.9,14,6.075,83
2014,3,24,22,0,0,0,870.7,15.2,6.175,79.7
2014,3,24,23,0,0,0,870.5,16.4,6.075,76.3
2014,3,25,0,0,0,0,870.2,17.5,5.675,73.5
2014,3,25,1,0,0,0,869.8,20.4,5.125,68.3
2014,3,25,2,0,0,0,869.6,21.7,4.55,65.3
2014,3,25,3,0,0,0,869.3,24,3.525,67.3
2014,3,25,4,0,0,0,868.9,30.6,2.55,73.1
2014,3,25,5,0,0,0,868.7,33.6,2.025,71.4
2014,3,25,6,0,0,0,868.5,30.2,1.8,66
2014,3,25,7,10,45.6,6.5,868.8,30.3,1.65,74.1
2014,3,25,8,128.3,284.8,63.5,869.2,33.2,1.425,78.5
2014,3,25,9,322,423.5,122.8,869.5,30.1,1.725,74.4
2014,3,25,10,516.5,503,161,869.9,22.5,2.8,75.1
2014,3,25,11,689,563,181,869.9,18.5,3.675,77.6
2014,3,25,12,805.3,594.7,191.8,869.7,15.8,4.425,82.1
2014,3,25,13,854,603.6,196.3,869.1,12.1,5.2,86.1
2014,3,25,14,838.5,600.2,194,868.5,10.9,5.65,88.8
2014,3,25,15,763,585.9,186.8,867.8,10.1,5.775,89
2014,3,25,16,624.8,550.3,170.3,867.2,8.4,5.9,88
2014,3,25,17,441.3,480.4,146.8,866.9,8,6.025,84.5
2014,3,25,18,214,272.1,114.3,866.8,9.4,6.1,77.8
2014,3,25,19,35.8,97.4,31.5,867.1,8.1,5.75,70.5
2014,3,25,20,0.8,21.4,0.8,867.6,7.1,5.725,62.7
2014,3,25,21,0,0,0,868.3,9.3,5.85,61.2
2014,3,25,22,0,0,0,868.9,11.6,5.575,63.7
2014,3,25,23,0,0,0,869.3,12.7,5,66.9
2014,3,26,0,0,0,0,869.4,13.7,4.375,71.7
2014,3,26,1,0,0,0,869.6,14.6,3.675,75.9
2014,3,26,2,0,0,0,869.7,16,2.9,80.8
2014,3,26,3,0,0,0,869.6,16.9,2.075,85.2
2014,3,26,4,0,0,0,869.6,17.8,1.2,80.7
2014,3,26,5,0,0,0,869.8,15.7,0.525,45.4
2014,3,26,6,0,0,0,870.9,17,0.4,327.5
2014,3,26,7,12,84.3,8.8,871.2,17.2,0.725,353.5
2014,3,26,8,115.5,210.8,74.5,871.4,18.5,1.075,7.9
2014,3,26,9,271,263.5,168.5,871.7,17.9,0.95,42.9
2014,3,26,10,371,209.8,263,871.8,13.5,1.475,65.5
2014,3,26,11,607,378.8,286.3,871.9,12.3,2.45,71.4
2014,3,26,12,777.5,516.4,253.8,871.7,11.6,2.95,76.3
2014,3,26,13,770.3,447.7,307.8,871.3,9.8,2.975,77.5
2014,3,26,14,585.8,241.8,386.8,870.9,9.5,2.925,75.2
2014,3,26,15,407,139.8,342,870.7,9.3,3,69.5
2014,3,26,16,291.8,110.7,265.5,870.6,8.3,3,66.2
2014,3,26,17,173.5,91.4,168.5,870.8,7.9,2.975,64.7
2014,3,26,18,111.8,111.8,99.3,871.2,10.5,2.8,67
2014,3,26,19,25.5,23.2,24.5,871.8,10.7,2.475,68.9
2014,3,26,20,0.5,0,0.5,872.4,12,2.075,70.5
2014,3,26,21,0,0,0,873,12.9,2.225,72.8
2014,3,26,22,0,0,0,873.5,15.2,2.625,74
2014,3,26,23,0,0,0,873.9,16.5,3.35,74.4
2014,3,27,0,0,0,0,874.2,16.8,4.5,71.9
2014,3,27,1,0,0,0,874.3,18.8,5.4,71.5
2014,3,27,2,0,0,0,874.4,19.8,5.275,73.7
2014,3,27,3,0,0,0,874.7,19,4.675,74.7
2014,3,27,4,0,0,0,874.7,18.9,3.8,75.9
2014,3,27,5,0,0,0,874.8,20.4,2.95,76.3
2014,3,27,6,0,0,0,875.2,23.1,2.6,72.8
2014,3,27,7,11.8,77.3,9.8,875.7,24.3,2.425,73.7
2014,3,27,8,119,212.7,75,876.1,24.5,2.35,73
2014,3,27,9,283.3,291.7,158.8,876.8,22.9,2.8,73.2
2014,3,27,10,451.5,341.5,227.8,876.9,20.5,3.925,79.7
2014,3,27,11,614.5,403.1,272.3,876.7,16,4.7,87.6
2014,3,27,12,720.3,435.1,293,876.4,16.2,5.525,92.9
2014,3,27,13,773.3,453.7,299.8,875.8,14.6,6.425,95.5
2014,3,27,14,725,399.7,326,875,14.3,6.875,94.7
2014,3,27,15,620,340.1,323,874.5,13.9,7.075,94
2014,3,27,16,477.3,273.5,286,874,13.1,7.15,93.2
2014,3,27,17,261.8,143.9,213,873.7,12.9,7.075,93
2014,3,27,18,107.8,92,104.3,873.6,12.9,6.775,92.8
2014,3,27,19,30,65,29.8,874,13.3,6.075,90.6
2014,3,27,20,0.8,0,0.8,875,15.4,5.3,85.1
2014,3,27,21,0,0,0,875.5,16,5.225,80.5
2014,3,27,22,0,0,0,876,18.1,5.375,80.3
2014,3,27,23,0,0,0,876,18.9,5.35,83
2014,3,28,0,0,0,0,876,19.2,4.975,86.7
2014,3,28,1,0,0,0,875.9,19.6,4.425,88.7
2014,3,28,2,0,0,0,875.6,19.9,4.025,88
2014,3,28,3,0,0,0,875.2,20.9,3.875,86.5
2014,3,28,4,0,0,0,874.7,21.5,3.675,87
2014,3,28,5,0,0,0,874.2,20.5,3.325,87.5
2014,3,28,6,0,0,0,874.1,21.4,3.05,87.7
2014,3,28,7,14.3,85.7,10.5,874.5,24.5,2.6,91.7
2014,3,28,8,138.5,264.4,74.8,874.7,29.2,2.325,91.8
2014,3,28,9,316.3,358.7,151.8,875,27.3,2.55,88.8
2014,3,28,10,484.5,397.8,211.8,874.6,20.9,3.8,89.3
2014,3,28,11,672.8,483.5,238.8,874.3,16.3,5.1,91.1
2014,3,28,12,795,521.3,262,873.7,14.6,6.025,93.8
2014,3,28,13,851,539.1,266,873.3,12.3,5.85,95.7
2014,3,28,14,854.5,578.1,228.5,872.6,12.6,5.375,95
2014,3,28,15,772.3,560.7,216.8,872.2,12.5,4.925,92
2014,3,28,16,632.3,523.4,196.8,871.7,10.7,4.6,87.8
2014,3,28,17,449,460.5,164.8,871.4,9.8,4.25,82.3
2014,3,28,18,245.8,357.3,113,871.5,8.6,3.85,76.8
2014,3,28,19,69.3,189.6,44,872,6.4,3.7,70.3
2014,3,28,20,3.8,27.5,3.3,872.5,6.9,3.575,67.5
2014,3,28,21,0,0,0,873.3,6.7,3.8,69.5
2014,3,28,22,0,0,0,874,8.4,3.925,74.7
2014,3,28,23,0,0,0,874.3,10.9,3.55,84.2
2014,3,29,0,0,0,0,874.4,13.1,2.875,101.7
2014,3,29,1,0,0,0,874.3,15.2,2.175,136.5
2014,3,29,2,0,0,0,874.2,13.5,1.825,189.1
2014,3,29,3,0,0,0,873.9,12.8,1.975,224.2
2014,3,29,4,0,0,0,873.7,15.9,2,241.5
2014,3,29,5,0,0,0,873.6,22,2,244.8
2014,3,29,6,0,0,0,874,32.6,2,244
2014,3,29,7,15,84.3,11.3,874.2,38.5,2.05,240
2014,3,29,8,122.3,191.3,86,874.8,42,1.975,244.4
