0,  ,Likana,-4,-22.731704,-68.592831,2872,,,,
Year,Month,Day,Hour,GHI,DNI ,DIF,AP,RH ,WS ,WD
2047,1,5,13,1207.77,1132.91,77.72,717.733,17.32,5.54,266
2047,1,5,14,1171.35,1110.83,83.25,718.075,17.95,8.32,271.8
2047,1,5,15,1094.61,1119.16,83.72,718.208,17.99,10.26,273.2
2047,1,5,16,915.6,1061.2,92.49,718.014,17.86,10.2,273.7
2047,1,5,17,686.05,910.08,135.09,717.842,17.89,9.57,281.2
2047,1,5,18,448.24,843.23,107.44,717.764,20.02,9.11,282.3
2047,1,5,19,197.59,762.05,55.75,717.66,25.58,8.37,257.2
2047,1,5,20,15.43,0,15.43,717.46,35.16,6.26,219.9
2047,1,5,21,0,0,0,717.316,41.56,3.03,165.7
2047,1,5,22,0,0,0,717.235,41.14,2.34,128.4
2047,1,5,23,0,0,0,717.098,40.92,3.45,117
2047,1,5,0,0,0,0,716.943,40.87,3.33,123.7
2047,1,6,1,0,0,0,716.841,40.92,3.12,127
2047,1,6,2,0,0,0,716.791,41.23,2.72,131.3
2047,1,6,3,0,0,0,716.954,41.97,2.38,127.1
2047,1,6,4,0,0,0,717.248,42.85,1.89,122.2
2047,1,6,5,0,0,0,717.47,43.75,1.77,123.6
2047,1,6,6,0,0,0,717.614,44.73,2.19,124.3
2047,1,6,7,83.1,57.74,76.53,717.685,32.35,1.94,117.5
2047,1,6,8,292.78,388.06,163.39,717.741,23.31,1.3,69.1
2047,1,6,9,505.78,436.55,269.2,717.81,22.26,2.27,274.7
2047,1,6,10,820.47,935.06,143.64,717.888,20.58,3.11,280.6
2047,1,6,11,1019.91,972.31,177.28,717.929,20.81,3.73,274.2
2047,1,6,12,1100.02,840.46,292.72,718.058,21.29,5.15,264.8
2047,1,6,13,1164.22,950.92,215.75,718.534,21.98,7.26,271.2
2047,1,6,14,1006,605.78,412.41,719.144,22.58,9.31,275.3
2047,1,6,15,806.13,367.84,473.63,719.527,22.74,9.91,274.2
2047,1,6,16,687.84,383.5,390.02,719.779,22.98,8.75,304.9
2047,1,6,17,630.62,680.03,218.23,719.723,23.94,5.84,338.2
2047,1,6,18,418.71,682.73,142.05,719.339,26.52,4.69,326.4
2047,1,6,19,126.76,42.75,118.77,719.195,34.29,5.28,261.6
2047,1,6,20,7.72,0,7.72,719.266,42.2,4.15,207.5
2047,1,6,21,0,0,0,719.158,43.39,3.01,175.3
2047,1,6,22,0,0,0,718.957,43.8,3.39,153.6
2047,1,6,23,0,0,0,718.81,44.65,4.27,141.8
2047,1,6,0,0,0,0,718.645,45.5,4.64,141.9
2047,1,7,1,0,0,0,718.556,46.3,4.73,139.2
2047,1,7,2,0,0,0,718.596,46.96,3.98,139.6
2047,1,7,3,0,0,0,718.838,47.46,3.57,135.8
2047,1,7,4,0,0,0,719.184,48.03,3.21,127.9
2047,1,7,5,0,0,0,719.429,48.56,2.88,112.7
2047,1,7,6,0,0,0,719.628,48.93,2.63,100
2047,1,7,7,89.81,504.21,33.62,719.771,37.83,1.79,82.9
2047,1,7,8,334.72,825.04,61.42,719.867,30.76,0.74,46.4
2047,1,7,9,586,940.78,77.91,719.893,27.3,1.33,255.2
2047,1,7,10,813.92,1004.07,88.6,719.891,21.98,2.37,262.5
2047,1,7,11,1008.64,1060.29,90.83,719.927,21.04,3.31,266.8
2047,1,7,12,1130.17,1076.35,96.87,720.01,21.33,4.89,262.8
2047,1,7,13,1163.87,1061.26,105.4,720.321,22.24,7.19,260.7
2047,1,7,14,1127.38,1034.12,113.75,720.487,22.52,9.15,264.5
2047,1,7,15,1050.39,1026.52,121.81,720.421,21.83,9.37,269.6
2047,1,7,16,872.2,964.33,122.49,720.352,21.49,9.43,272.5
2047,1,7,17,655.26,879.92,120.76,720.296,22.13,10.22,277.2
2047,1,7,18,425.58,802.12,99.74,720.523,24.85,10.8,276
2047,1,7,19,172.79,536.11,72.04,720.683,33.3,9.56,244.2
2047,1,7,20,11.64,0,11.64,720.582,45.67,6.39,212.6
2047,1,7,21,0,0,0,720.471,51.47,3.32,185.3
2047,1,7,22,0,0,0,720.393,51.41,1.77,151.2
2047,1,7,23,0,0,0,720.31,51.24,2,122.1
2047,1,7,0,0,0,0,720.194,51.04,2.77,116.4
2047,1,8,1,0,0,0,720.088,50.71,3.64,111.8
2047,1,8,2,0,0,0,720.034,50.18,3.92,113.4
2047,1,8,3,0,0,0,720.136,49.52,4.33,114.3
2047,1,8,4,0,0,0,720.235,48.93,4.5,115.3
2047,1,8,5,0,0,0,720.239,48.48,4.6,114.5
2047,1,8,6,0,0,0,720.295,48.28,4.8,112.2
2047,1,8,7,73.09,222.64,48.8,720.356,36.83,4.51,111.3
2047,1,8,8,285.71,470.62,130.84,720.349,28.77,2.59,90.7
2047,1,8,9,517.42,569.65,210.83,720.239,27.25,1.77,126.5
2047,1,8,10,786.93,820.53,195.39,720.032,22.9,1.55,184.6
2047,1,8,11,988.86,979.25,142.18,719.733,19.17,1.9,229.8
2047,1,8,12,1111.21,1004.04,147.86,719.41,18.4,2.73,238.7
2047,1,8,13,1146.49,987.98,161.19,719.228,19.73,4.34,239.8
2047,1,8,14,1110.94,969.05,160.8,719.225,21.51,7.33,249.9
2047,1,8,15,1035.44,962.07,164.56,719.28,22.57,10.19,258.3
2047,1,8,16,857.21,838.91,204.3,719.356,23.16,10.54,259.3
2047,1,8,17,452.66,272.36,286.95,719.423,23.98,9.65,258
2047,1,8,18,269.93,193.55,191.13,719.416,27.01,8.88,254.9
2047,1,8,19,87.59,21.2,83.59,719.396,34.56,8.14,239.8
2047,1,8,20,6.93,0,6.93,719.376,42.57,6.84,219.6
2047,1,8,21,0,0,0,719.387,43.69,5.84,195
2047,1,8,22,0,0,0,719.516,41.34,6.03,175.6
2047,1,8,23,0,0,0,719.739,39.41,6.71,173.1
2047,1,8,0,0,0,0,719.824,40.24,6.47,160.2
2047,1,9,1,0,0,0,719.984,42.49,6.21,138.1
2047,1,9,2,0,0,0,720.001,43.66,5.87,124.6
2047,1,9,3,0,0,0,720.104,43.77,5.84,115.2
2047,1,9,4,0,0,0,720.35,42.91,5.8,109.7
2047,1,9,5,0,0,0,720.636,41.55,5.82,105.5
2047,1,9,6,0,0,0,720.846,40.83,5.76,100.9
2047,1,9,7,99.49,678.88,27.85,721.032,27.9,4.99,97.7
2047,1,9,8,354.59,951.35,44.66,721.231,17.48,2.6,93.8
2047,1,9,9,610.92,1045.47,51.15,721.317,17.42,1.31,165.4
2047,1,9,10,842.62,1091.3,58.25,721.32,13.46,1.35,213
2047,1,9,11,1042.18,1137.57,60.31,721.209,8.51,2.14,236.4
2047,1,9,12,1166.91,1148.35,66.03,721.089,9.03,3.02,241.1
2047,1,9,13,1201.81,1136.02,69.04,721.08,11.46,4.6,253.6
2047,1,9,14,1165.19,1106.42,79.89,721.181,15.36,7.52,265.5
2047,1,9,15,1093.64,1116.01,82.43,721.141,18.68,10.24,267
2047,1,9,16,914.07,1068.53,81.16,720.935,20.51,10.71,265.2
2047,1,9,17,695.85,1016.93,75.8,720.8,21.64,10.07,265.8
2047,1,9,18,464.95,977.74,65.6,720.714,25.18,9.44,269.9
2047,1,9,19,202.15,788.68,52.47,720.668,34.49,8.5,260.3
2047,1,9,20,16.69,0,16.69,720.572,46.22,6.45,231.7
2047,1,9,21,0,0,0,720.474,51.94,3.57,16.2
2047,1,9,22,0,0,0,720.414,52.42,3.08,112.2
2047,1,9,23,0,0,0,720.309,51.91,4.38,102.1
2047,1,9,0,0,0,0,720.195,50.49,4.65,107.8
2047,1,10,1,0,0,0,720.149,48.8,5.09,110
2047,1,10,2,0,0,0,720.171,47.69,5.29,106.1
2047,1,10,3,0,0,0,720.237,47.72,5.38,92.7
2047,1,10,4,0,0,0,720.327,48.4,4.97,84.2
2047,1,10,5,0,0,0,720.437,48.9,4.56,85.4
2047,1,10,6,0,0,0,720.564,48.76,4.38,91.3
2047,1,10,7,85.95,520.91,32.26,720.631,36.96,3.71,97.8
2047,1,10,8,335.91,847.72,61.63,720.624,28.83,1.73,104.2
2047,1,10,9,588.21,969.76,70.79,720.585,26.17,1.08,161.9
2047,1,10,10,817.39,1027.78,80.17,720.498,20.48,1.56,207.2
2047,1,10,11,1015.63,1082.18,82.66,720.35,16.74,2.23,217.1
2047,1,10,12,1140.59,1099.71,86.94,720.172,16.31,3.11,226.7
2047,1,10,13,1175.2,1085.85,92.56,720.077,18.2,4.89,243
2047,1,10,14,1139.46,1057.33,102.04,720.165,21.41,8.08,260.5
2047,1,10,15,1069.8,1065.27,103.97,720.207,23.96,10.83,265.1
2047,1,10,16,892.38,1014.88,100.53,720.065,24.98,11.1,267.3
2047,1,10,17,676.99,957.43,92.43,719.857,25.02,10.45,272.2
2047,1,10,18,448.97,903.18,79.36,719.675,26.67,9.84,273.2
2047,1,10,19,191,682.5,61.05,719.568,32.9,8.6,258.5
2047,1,10,20,14.84,0,14.84,719.449,42.25,6.17,229.6
2047,1,10,21,0,0,0,719.324,47.42,3.26,164.2
2047,1,10,22,0,0,0,719.226,47.74,3.12,107.9
2047,1,10,23,0,0,0,719.115,47.94,4.52,89.6
2047,1,10,0,0,0,0,719.045,48.1,4.27,92.6
2047,1,11,1,0,0,0,719.062,48.22,4.18,98.2
2047,1,11,2,0,0,0,719.156,48.56,4.26,99.7
2047,1,11,3,0,0,0,719.244,49.25,4.53,93.3
2047,1,11,4,0,0,0,719.31,49.98,4.48,83.8
2047,1,11,5,0,0,0,719.39,50.41,4.28,76.8
2047,1,11,6,0,0,0,719.479,50.2,4.01,78
2047,1,11,7,88.04,624.24,25.28,719.507,38.74,3.36,69.9
2047,1,11,8,334.73,893.67,47.56,719.418,29.51,1.84,50.8
2047,1,11,9,586.55,987.87,61.31,719.358,26.59,1.41,29.8
2047,1,11,10,815.57,1033.76,75.56,719.325,22.99,1.7,239.4
2047,1,11,11,1015.83,1095.87,72.16,719.21,20.63,2.29,229.7
2047,1,11,12,1143.35,1116.66,74.08,719.064,19.85,3.08,232.7
2047,1,11,13,1178.9,1103.99,78.3,718.955,20.88,4.6,242.9
2047,1,11,14,1144.35,1078.67,85.75,718.872,22.98,6.99,256.2
2047,1,11,15,1076.09,1084.94,91.85,718.898,24.97,9.25,262.8
2047,1,11,16,898.05,1038.9,86.74,718.918,26.95,10.43,266.4
2047,1,11,17,682.08,983.05,81.12,718.845,29.22,10.77,265.7
2047,1,11,18,454.53,936.22,70.74,718.957,33.02,10.97,267.7
2047,1,11,19,195.15,733.84,55.03,719.017,38.09,9.88,269.4
2047,1,11,20,15.49,0,15.49,718.938,46.53,7.81,242.6
2047,1,11,21,0,0,0,718.884,55.33,5.63,214.3
2047,1,11,22,0,0,0,718.809,57.95,3.57,128.6
2047,1,11,23,0,0,0,718.763,58.73,3.52,96.5
2047,1,11,0,0,0,0,718.713,58.26,4.08,95.4
2047,1,12,1,0,0,0,718.671,57,4.04,95.3
2047,1,12,2,0,0,0,718.677,55.62,3.69,96.3
2047,1,12,3,0,0,0,718.845,54.46,3.65,96.1
2047,1,12,4,0,0,0,719.135,53.67,3.59,95.5
2047,1,12,5,0,0,0,719.447,53.12,3.54,93.6
2047,1,12,6,0,0,0,719.719,52.13,3.53,90.7
2047,1,12,7,78.79,484.07,31.34,719.943,41.68,3.1,72.7
2047,1,12,8,323.59,810.21,65.05,720.102,33.72,1.83,36.3
2047,1,12,9,576.83,945.76,75.75,720.229,30.18,1.83,331.1
2047,1,12,10,806.88,1007.64,87.03,720.275,25.2,2.21,268.9
2047,1,12,11,1007.22,1065.41,90.84,720.159,22.51,2.74,253.3
2047,1,12,12,1135.6,1092.04,90.52,720.059,22.76,3.78,252
2047,1,12,13,1169.84,1071.76,101.51,720.05,25.84,5.49,255.4
2047,1,12,14,1134.58,1045.85,107.96,720.126,30.06,8.17,259.2
2047,1,12,15,1066.43,1047.43,115.7,719.993,32.63,10.33,257.5
2047,1,12,16,888.46,993.33,112.07,719.658,33.24,10.42,251.6
2047,1,12,17,571.7,540.9,240.65,719.371,34.2,9.72,246.6
2047,1,12,18,283.28,233.35,187.47,719.114,37.64,9.19,253.3
2047,1,12,19,141.27,222.16,98.75,718.911,45.41,9.1,266
2047,1,12,20,11.65,0,11.65,718.763,53.45,8.22,257.3
2047,1,12,21,0,0,0,718.689,55.88,6.62,238.1
2047,1,12,22,0,0,0,718.708,55.19,5.98,160.1
2047,1,12,23,0,0,0,718.83,54.24,6.04,195.7
2047,1,12,0,0,0,0,718.807,55.97,5.45,183.9
2047,1,13,1,0,0,0,718.824,59.28,4.38,165.9
2047,1,13,2,0,0,0,718.685,61.33,3.57,149.8
2047,1,13,3,0,0,0,718.683,62.29,3.07,140.2
2047,1,13,4,0,0,0,718.919,62.61,2.81,137.7
2047,1,13,5,0,0,0,719.167,62.69,2.82,136.2
2047,1,13,6,0,0,0,719.388,61.56,2.89,133
2047,1,13,7,29.92,85.17,21.68,719.588,55.11,2.4,117.5
2047,1,13,8,132.16,21.61,125.29,719.73,48.33,1.91,29.7
2047,1,13,9,246.05,7.27,242.2,719.753,43.39,2.76,320.8
2047,1,13,10,515.96,224.79,355.54,719.721,39.28,3.05,298.2
2047,1,13,11,803.12,506.98,367.32,719.696,37.07,3.29,280.9
2047,1,13,12,677.6,244.03,444.14,719.748,35.71,4.32,269.9
2047,1,13,13,603.58,137.21,466.82,719.915,35.44,6.01,264.5
2047,1,13,14,963.7,582.59,391.77,719.982,35.92,7.92,262.8
2047,1,13,15,972.97,720.72,318.62,720.092,36.5,8.8,262
2047,1,13,16,764.53,566.58,321.52,720.22,36.89,8.83,265.3
2047,1,13,17,355.35,97.64,295.55,720.153,38.75,9.01,267.9
2047,1,13,18,210.49,45.74,191.7,720.315,43.05,10,265.8
2047,1,13,19,115.71,16.25,112.6,720.223,52.93,7.13,251.9
2047,1,13,20,4.26,0,4.26,719.778,63.43,2.71,208.2
2047,1,13,21,0,0,0,719.559,66.69,2.64,188.3
2047,1,13,22,0,0,0,719.457,67.16,3.61,169.5
2047,1,13,23,0,0,0,719.42,66.84,4.68,128.1
2047,1,13,0,0,0,0,719.364,66.33,4.33,108.9
2047,1,14,1,0,0,0,719.33,65.84,3.38,105
2047,1,14,2,0,0,0,719.35,65.78,2.76,111.4
2047,1,14,3,0,0,0,719.487,65.48,2.78,113.2
2047,1,14,4,0,0,0,719.688,65.27,2.75,121.1
2047,1,14,5,0,0,0,719.81,64.81,2.95,126.8
2047,1,14,6,0,0,0,719.881,61.91,3.56,123.4
2047,1,14,7,31.38,79.47,23.89,719.943,52.33,3.16,120.1
2047,1,14,8,258.59,431.85,122.26,719.964,44.2,1.53,85.4
2047,1,14,9,493.51,550.07,203.63,719.839,36.67,1.56,19.8
2047,1,14,10,743.11,742.45,214.34,719.657,28.72,2.26,330.3
2047,1,14,11,820.73,533.76,362.44,719.496,25.66,2.87,315.5
2047,1,14,12,939.43,579.92,384.93,719.378,26.26,4.02,298.7
2047,1,14,13,1050.03,720.86,331.64,719.413,30.89,6.1,287.2
2047,1,14,14,834.98,388.76,453.26,719.689,37.36,9.03,278.9
2047,1,14,15,499.93,59.94,445.48,720.018,43.09,10.84,267.6
2047,1,14,16,536.14,190.87,386.78,720.252,47.62,10.79,249.3
2047,1,14,17,293.57,3.42,291.47,720.38,53.15,9.57,245.5
2047,1,14,18,190.15,0,190.15,720.43,59.6,7.6,253.8
2047,1,14,19,77.03,0,77.03,720.43,63.84,5.92,242.1
2047,1,14,20,2.6,0,2.6,720.453,65.36,4.66,216.6
2047,1,14,21,0,0,0,720.378,65.47,3.09,183.8
2047,1,14,22,0,0,0,720.127,65.19,2.32,156.7
2047,1,14,23,0,0,0,719.928,65.33,2.36,145.6
2047,1,14,0,0,0,0,719.78,66.44,2.87,145.5
2047,1,15,1,0,0,0,719.679,66.94,4.04,133
2047,1,15,2,0,0,0,719.641,66.6,5.14,125.5
2047,1,15,3,0,0,0,719.824,65.99,5.69,117.7
2047,1,15,4,0,0,0,720.083,65.06,5.26,106.8
2047,1,15,5,0,0,0,720.193,63.26,4.79,93
2047,1,15,6,0,0,0,720.265,59.83,4.62,83.3
2047,1,15,7,31.76,129.29,19.9,720.366,48.72,3.79,74.9
2047,1,15,8,173.42,142.56,128.73,720.39,39.5,1.88,55.1
2047,1,15,9,437.06,368.21,243.71,720.201,34.66,1.27,4.7
2047,1,15,10,700.63,589.03,281.98,719.927,28.01,1.45,271.6
2047,1,15,11,980.36,994.6,127.4,719.678,22.98,1.9,256.6
2047,1,15,12,799.6,391.9,425.11,719.434,21.7,2.58,250.4
2047,1,15,13,1112.25,871.29,244.1,719.254,24.15,4.06,246.9
2047,1,15,14,957.08,581.07,386.45,719.365,30.96,7.4,245.9
2047,1,15,15,492.36,59.12,438.64,719.59,37.68,10.65,244
2047,1,15,16,387.77,16.42,374.91,719.653,41.12,11.03,244.4
2047,1,15,17,568.3,533.59,240.92,719.67,43.86,10.11,246.2
2047,1,15,18,396.42,572.66,160.57,719.717,48.37,9.21,250.8
2047,1,15,19,88.85,0,88.85,719.818,55.75,7.77,248.1
2047,1,15,20,3.49,0,3.49,719.881,62.19,5.62,226.2
2047,1,15,21,0,0,0,719.778,64.5,3.8,184.7
2047,1,15,22,0,0,0,719.54,65.19,3.55,135.7
2047,1,15,23,0,0,0,719.278,65.23,4.42,105.1
2047,1,15,0,0,0,0,719.075,64.87,4.85,106.9
2047,1,16,1,0,0,0,718.929,64.35,4.87,104.3
2047,1,16,2,0,0,0,718.811,63.75,4.7,102.3
2047,1,16,3,0,0,0,718.865,62.9,4.65,95.9
2047,1,16,4,0,0,0,719.05,61.74,4.62,92.5
2047,1,16,5,0,0,0,719.224,60.3,4.69,90.8
2047,1,16,6,0,0,0,719.405,57.51,4.81,83.7
2047,1,16,7,52.59,139.64,40.14,719.566,46.58,4.24,70.5
2047,1,16,8,272.07,538.45,104.49,719.627,39.46,2.14,50.8
2047,1,16,9,521.69,730.21,139.61,719.518,36.85,1.49,146.4
2047,1,16,10,753.08,841.05,156.52,719.305,31.04,1.68,217
2047,1,16,11,956.18,938.3,152.43,719.01,26.13,1.94,212.5
2047,1,16,12,1098.06,1011.01,132.52,718.686,24.13,2.39,208.8
2047,1,16,13,1131.82,993.99,141.6,718.424,25.03,3.64,205.8
2047,1,16,14,1042.26,768.93,287.06,718.233,28.82,5.94,211.5
2047,1,16,15,752.93,346.65,437.78,718.401,32.48,7.61,226
2047,1,16,16,620.29,308.78,378.34,718.725,34.96,8.73,248
2047,1,16,17,318.03,55.82,283.75,718.919,38.1,9.82,251.5
2047,1,16,18,215.42,74.78,184.59,719.076,41.88,9.66,248.3
2047,1,16,19,107.17,21.32,103.07,719.198,46.68,9.09,242.5
2047,1,16,20,5.73,0,5.73,719.373,52.39,8.16,233.9
2047,1,16,21,0,0,0,719.389,54.76,6.84,225.1
2047,1,16,22,0,0,0,719.383,53.72,6.32,250.4
2047,1,16,23,0,0,0,719.567,52.26,6.49,172.4
2047,1,16,0,0,0,0,719.646,53.33,5.97,161.5
2047,1,17,1,0,0,0,719.935,54.28,5.05,144.8
2047,1,17,2,0,0,0,720.066,55.58,4.35,130.9
2047,1,17,3,0,0,0,720.161,56.39,4.08,122.7
2047,1,17,4,0,0,0,720.221,56.68,3.95,118.9
2047,1,17,5,0,0,0,720.335,56.65,3.86,114.5
2047,1,17,6,0,0,0,720.523,55.66,3.72,107.2
2047,1,17,7,39.73,74.29,33.33,720.729,46.24,3.19,79.2
2047,1,17,8,169.83,117.65,133.53,720.891,39.08,2.56,17.6
2047,1,17,9,247.87,16.23,239.42,721.026,37.51,3.36,329.4
2047,1,17,10,348.74,10.68,341.18,721.129,35.16,3.47,303.5
2047,1,17,11,443.01,61.3,390.57,721.116,33.45,3.5,284.6
2047,1,17,12,535.32,102.99,437.04,721.07,32.94,4.17,270.8
2047,1,17,13,945.05,525.77,421.41,721.117,32.64,5.35,264.1
2047,1,17,14,796.87,339.1,463.78,721.18,32,7.34,260.5
2047,1,17,15,968.68,711.81,321.25,721.018,32.49,8.98,252.8
2047,1,17,16,689.51,444.24,341.18,720.689,33.8,9.05,245.1
